"","Season","TeamID","Score","FGM","FGA","FGM3","FGA3","FTM","FTA","OR","DR","Ast","TO","Stl","Blk","PF"
"11",2003,1202,64.5357142857143,23.3571428571429,56,5.60714285714286,17.1071428571429,12.2142857142857,17.6785714285714,12.6785714285714,22.8928571428571,12.7142857142857,14.8214285714286,6.92857142857143,2.89285714285714,17.4642857142857
"12",2003,1237,71.25,24.4375,53.9375,6.5,18.59375,15.875,22.625,11.6875,20.90625,13.375,15.90625,8.1875,1.8125,19.34375
"13",2003,1323,80.0967741935484,27.2258064516129,60.6774193548387,8.29032258064516,21.7741935483871,17.3548387096774,22.8387096774194,11.3870967741935,26.8709677419355,16.9032258064516,12.7741935483871,7.45161290322581,5.64516129032258,16.2258064516129
"14",2003,1125,72.4642857142857,25.5,54.75,8.17857142857143,22.25,13.2857142857143,18.9285714285714,10.5357142857143,23.6428571428571,16.8928571428571,16.9285714285714,9.07142857142857,1.71428571428571,18.3571428571429
"15",2003,1156,65.6333333333333,22.9,51.3333333333333,5.9,15.9,13.9333333333333,21.1333333333333,10.4333333333333,21,13.5333333333333,17.2333333333333,7.06666666666667,4.43333333333333,19.4666666666667
"16",2003,1183,77.2142857142857,27.5357142857143,61.8928571428571,6.75,17.8214285714286,15.3928571428571,20.1428571428571,12.1071428571429,22.8571428571429,16.1428571428571,12.9642857142857,6.39285714285714,2.03571428571429,19.6428571428571
"17",2003,1314,71.15625,25.28125,59.0625,8.09375,23.3125,12.5,18.875,11.875,23.0625,15.3125,15,8.15625,4.6875,17.25
"18",2003,1353,67.6428571428571,24.0714285714286,60.9285714285714,6.64285714285714,19.9642857142857,12.8571428571429,19.5714285714286,13.8928571428571,22.3571428571429,12.5,13.6428571428571,9.21428571428571,5.25,20.9642857142857
"19",2003,1390,72.258064516129,25.6451612903226,58.0322580645161,6.93548387096774,19.3870967741935,14.0322580645161,20.7741935483871,13.741935483871,25.1290322580645,14.6451612903226,14.3225806451613,5.51612903225806,3.35483870967742,18.5161290322581
"20",2003,1426,62.6296296296296,23.2962962962963,53.037037037037,2.51851851851852,9.74074074074074,13.5185185185185,20.037037037037,12.6296296296296,23.7777777777778,13.6666666666667,15.5185185185185,6.11111111111111,2.96296296296296,16.5555555555556
"21",2003,1462,78.2333333333333,26.8,59.2,6.43333333333333,17.7666666666667,18.2,24.3666666666667,13.9333333333333,25.5,16.4,13.0333333333333,5.46666666666667,3.03333333333333,15.7666666666667
"22",2003,1196,75.9032258064516,26.9354838709677,56.5161290322581,8.67741935483871,22.1290322580645,13.3548387096774,18.9354838709677,10.8064516129032,24.258064516129,16.4193548387097,13.3870967741935,7.7741935483871,4.09677419354839,16.9032258064516
"23",2003,1242,81.3333333333333,30.2333333333333,62.3,4.8,14.1333333333333,16.0666666666667,24.1333333333333,14.3,26.9,16.7333333333333,14.9,10.1333333333333,4.9,16.7
"24",2003,1422,69.9642857142857,26.0357142857143,59.1071428571429,6.32142857142857,17.8571428571429,11.5714285714286,16.0714285714286,11.5,22.75,13.7857142857143,16.2142857142857,6.96428571428571,3.60714285714286,19.9642857142857
"25",2003,1304,63.4137931034483,22.9310344827586,57.5172413793103,4.58620689655172,16.7241379310345,12.9655172413793,20.0344827586207,12.2068965517241,26.0344827586207,11.2068965517241,14.3793103448276,6.27586206896552,3.20689655172414,18.3448275862069
"26",2003,1113,75.9655172413793,27.2068965517241,56.8965517241379,4,12.5862068965517,17.551724137931,26.2068965517241,13.6896551724138,23.3103448275862,15.551724137931,14,5.20689655172414,4.24137931034483,19.4137931034483
"27",2003,1116,61.6428571428571,21.8214285714286,55.5714285714286,6.07142857142857,19.5714285714286,11.9285714285714,19.5714285714286,14.5357142857143,23.4285714285714,9.82142857142857,16.6785714285714,6.46428571428571,3.53571428571429,20.9285714285714
"28",2003,1117,71.1153846153846,23.6923076923077,54.6923076923077,7.92307692307692,21.3461538461538,15.8076923076923,21.4230769230769,10.9615384615385,20.3846153846154,11.9230769230769,13.2692307692308,7.15384615384615,1.65384615384615,21.4230769230769
"29",2003,1120,70.1,25.7,54.7,5.63333333333333,16.3333333333333,13.0666666666667,19.7333333333333,11.9333333333333,22.5666666666667,13.4,15.9,8.03333333333333,4.96666666666667,16.3666666666667
"30",2003,1122,69.7037037037037,23.5555555555556,52.0740740740741,6,17.1851851851852,16.5925925925926,24,10.6296296296296,24.2222222222222,13.4074074074074,15.2222222222222,7.03703703703704,4.66666666666667,18.6666666666667
"31",2003,1123,73.3,25.9333333333333,60.4666666666667,5.36666666666667,16.6666666666667,16.0666666666667,22.1333333333333,13.1666666666667,21.7333333333333,10.5,12.8333333333333,5.2,2.2,22.8666666666667
"32",2003,1133,72.3103448275862,24.7241379310345,56.6551724137931,6.37931034482759,17.7586206896552,16.4827586206897,23.4137931034483,11,23.2413793103448,12.551724137931,14.1724137931034,7.44827586206897,1.68965517241379,20.3448275862069
"33",2003,1139,68.5862068965517,24.0689655172414,50.6551724137931,8.48275862068965,21.8620689655172,11.9655172413793,16.551724137931,7.82758620689655,20.3793103448276,12.9655172413793,10.4137931034483,6.3448275862069,1.86206896551724,16.0689655172414
"34",2003,1140,72.4516129032258,24.0322580645161,51.258064516129,6.19354838709677,16.1290322580645,18.1935483870968,24.1612903225806,10.8709677419355,24.4193548387097,13.4193548387097,13.741935483871,6.93548387096774,2.51612903225806,21.4193548387097
"35",2003,1141,79.3448275862069,26.6206896551724,52.6896551724138,6.82758620689655,17.9310344827586,19.2758620689655,25.1724137931034,10.5862068965517,23.2758620689655,15.6206896551724,18.2413793103448,7.10344827586207,4,20.9655172413793
"36",2003,1148,67.5357142857143,24.4285714285714,52.8214285714286,5.35714285714286,14.25,13.3214285714286,17.8214285714286,11.5,21.8928571428571,11.4642857142857,15.4642857142857,5.78571428571429,1.64285714285714,15.5357142857143
"37",2003,1150,68.448275862069,23.8275862068966,60.1379310344828,7.96551724137931,23.9310344827586,12.8275862068966,20.2413793103448,14.6551724137931,23.2758620689655,14.5172413793103,13.7241379310345,8.48275862068965,2.03448275862069,18.3448275862069
"38",2003,1151,79.8214285714286,27.5,57.4285714285714,7.46428571428571,20.25,17.3571428571429,22.8571428571429,12.6071428571429,23.0714285714286,16.1785714285714,16.4642857142857,7.14285714285714,3.17857142857143,18.5714285714286
"39",2003,1157,67.2692307692308,23.8846153846154,54.9615384615385,5.88461538461539,15.9615384615385,13.6153846153846,18.5769230769231,13.3461538461538,22.1153846153846,12.2307692307692,16.8461538461538,6.23076923076923,1.57692307692308,21.1923076923077
"40",2003,1158,73.3448275862069,25.3103448275862,58.0344827586207,9.06896551724138,23.2068965517241,13.6551724137931,19.9310344827586,10.8965517241379,23.9310344827586,14.448275862069,14.0689655172414,7.3448275862069,4.37931034482759,18.9310344827586
"41",2003,1160,75.5161290322581,27.1935483870968,61.3225806451613,4.96774193548387,15.258064516129,16.1612903225806,23.9354838709677,14.4838709677419,27.9677419354839,13.3870967741935,14,6.12903225806452,6.64516129032258,17.7096774193548
"42",2003,1165,59.9230769230769,21.3461538461538,50.2307692307692,6.23076923076923,18.5769230769231,11,17.2692307692308,9.30769230769231,22.1538461538462,12.9230769230769,15.4615384615385,7.30769230769231,2.11538461538462,18.3461538461538
"43",2003,1179,63.75,21.75,48.4285714285714,5.46428571428571,15.8571428571429,14.7857142857143,20.2142857142857,8.25,22.3928571428571,12.7857142857143,14.3928571428571,3.89285714285714,1.60714285714286,17.1785714285714
"44",2003,1187,63,22.72,56.16,4.24,15.76,13.32,19.28,12.84,24.76,11.92,12.8,4.76,3.64,17.32
"45",2003,1191,70,23.9285714285714,49.5,5.85714285714286,14.9642857142857,16.2857142857143,22.3214285714286,8.78571428571429,23.0714285714286,15.75,15.9285714285714,5.39285714285714,3.39285714285714,19.8928571428571
"46",2003,1200,64.6428571428571,23.1428571428571,56.1428571428571,6.85714285714286,20.5357142857143,11.5,18.6071428571429,11.4642857142857,22.3571428571429,12.1071428571429,17.4642857142857,7.42857142857143,3.28571428571429,21.1071428571429
"47",2003,1207,76.3103448275862,26.4137931034483,61.448275862069,4.68965517241379,14.3103448275862,18.7931034482759,25.6206896551724,14.0344827586207,25.5172413793103,15.5172413793103,15.9310344827586,9.48275862068965,6.31034482758621,22.2068965517241
"48",2003,1211,77.0645161290323,26.0645161290323,55.4516129032258,7.16129032258065,19.0645161290323,17.7741935483871,24.6451612903226,11.9354838709677,25.3225806451613,15.741935483871,14.5483870967742,6.80645161290323,3.51612903225806,18.6451612903226
"49",2003,1217,70.6153846153846,25.4230769230769,59.4615384615385,7.76923076923077,21,12,17.6923076923077,12.9230769230769,24.8076923076923,15.4230769230769,16.9230769230769,7.46153846153846,2.38461538461538,20.3846153846154
"50",2003,1218,69.8275862068966,24.9310344827586,54.8965517241379,5.27586206896552,15.1034482758621,14.6896551724138,21.3793103448276,11.4827586206897,22.4827586206897,16.2413793103448,14.7241379310345,6.79310344827586,3.10344827586207,17.8620689655172
"51",2003,1219,68.5185185185185,24.962962962963,56.2592592592593,5.40740740740741,16.2222222222222,13.1851851851852,20.3333333333333,11.962962962963,21.4814814814815,11.8888888888889,16.1851851851852,7.40740740740741,2,18.2592592592593
"52",2003,1232,56.4193548387097,20.7741935483871,52.7741935483871,4.83870967741935,14,10.0322580645161,14.6451612903226,9.93548387096774,20.8387096774194,12.2903225806452,13.3225806451613,6.51612903225806,2.7741935483871,18.3870967741935
"53",2003,1241,66.5172413793103,23.9655172413793,55.8620689655172,6.27586206896552,18.9655172413793,12.3103448275862,18.3448275862069,11.448275862069,23.0344827586207,12.7586206896552,15,5.89655172413793,5.10344827586207,19.9655172413793
"54",2003,1247,68.3103448275862,22.5862068965517,56.8965517241379,6.31034482758621,19,16.8275862068966,23.0344827586207,13.0344827586207,22.5862068965517,11.4137931034483,14.3448275862069,6.3448275862069,2.06896551724138,21.1034482758621
"55",2003,1250,63.8461538461538,22.3461538461538,52.1538461538462,5.26923076923077,15.0384615384615,13.8846153846154,19.0384615384615,10.1923076923077,24.0769230769231,12,14.0769230769231,7.07692307692308,3.03846153846154,18.8461538461538
"56",2003,1258,70.3666666666667,24.2666666666667,56.7333333333333,4.03333333333333,13.1666666666667,17.8,25.1,11.9666666666667,21.8,14.3666666666667,16.0666666666667,7.83333333333333,4.1,22.3
"57",2003,1261,73.2258064516129,26.8064516129032,55.0645161290323,6.74193548387097,17.5806451612903,12.8709677419355,19.8709677419355,10.6129032258065,24.5161290322581,16.3870967741935,13.8709677419355,8,4.16129032258065,16.3548387096774
"58",2003,1265,71.3448275862069,24.1724137931034,59.1034482758621,7.75862068965517,21.0344827586207,15.2413793103448,19.5862068965517,10.9655172413793,23.7241379310345,13.8620689655172,13.448275862069,6.86206896551724,3.55172413793103,16.8275862068966
"59",2003,1267,71.9285714285714,24.8928571428571,53.1428571428571,6.28571428571429,17.3571428571429,15.8571428571429,20.5,8.39285714285714,23.6785714285714,13.7857142857143,14.3928571428571,6.03571428571429,3.67857142857143,19.3571428571429
"60",2003,1277,67.2258064516129,23.0322580645161,51.0967741935484,4.90322580645161,13.3870967741935,16.258064516129,22.1290322580645,10.6774193548387,24.258064516129,13.6129032258065,14.5483870967742,6.38709677419355,3.70967741935484,20.0322580645161
"61",2003,1281,71.7741935483871,26.1612903225806,59.1935483870968,7.48387096774194,20.9677419354839,11.9677419354839,18.1612903225806,13.4838709677419,25.9032258064516,13.741935483871,13.6129032258065,5.70967741935484,4.32258064516129,16.8709677419355
"62",2003,1298,59.8076923076923,20.8461538461538,50.6153846153846,5.76923076923077,17.5,12.3461538461538,18.8461538461538,10.6538461538462,21.6923076923077,12.3461538461538,17.2307692307692,7.03846153846154,2.53846153846154,19.8846153846154
"63",2003,1301,72.4,24.3333333333333,53.3333333333333,7.96666666666667,22.5,15.7666666666667,20.4666666666667,9.73333333333333,22.0333333333333,14.6666666666667,14.2,7.76666666666667,3.06666666666667,18.6666666666667
"64",2003,1308,73.1071428571429,25.7142857142857,57.4642857142857,5.82142857142857,16.7857142857143,15.8571428571429,21.5,12.3214285714286,23.5714285714286,12.4642857142857,13.4285714285714,6.60714285714286,4.03571428571429,16.3571428571429
"65",2003,1317,69.0384615384615,24.3461538461538,57.8846153846154,5.73076923076923,17.2692307692308,14.6153846153846,20.5769230769231,12.0384615384615,23.8846153846154,12.8076923076923,17.3076923076923,6.23076923076923,3.73076923076923,22.1153846153846
"66",2003,1320,65.1481481481482,22.9259259259259,51.2222222222222,7.77777777777778,20.6666666666667,11.5185185185185,16.962962962963,8.11111111111111,22.8518518518519,13.9259259259259,13.2592592592593,4.96296296296296,1.74074074074074,16.5185185185185
"67",2003,1321,62.6206896551724,21.5172413793103,50.1724137931034,6.86206896551724,21.7586206896552,12.7241379310345,18.2413793103448,9.55172413793103,20.1724137931034,14.7931034482759,12.8620689655172,6.89655172413793,2.79310344827586,17.6896551724138
"68",2003,1328,71.1666666666667,25.2666666666667,56.5333333333333,7.46666666666667,18.9666666666667,13.1666666666667,18.6,12.1333333333333,24.9666666666667,14.1666666666667,11.8,6.93333333333333,3.76666666666667,18.6
"69",2003,1329,68.7241379310345,24.6551724137931,55.4137931034483,4.86206896551724,12.9655172413793,14.551724137931,22.3448275862069,12.3793103448276,24.0689655172414,12.2413793103448,14.6551724137931,8.79310344827586,5.58620689655172,20.1379310344828
"70",2003,1340,57.04,19.48,49.32,4.68,14.28,13.4,19.96,10,22.36,9.96,18.04,5.12,2.68,20.2
"71",2003,1343,65.2307692307692,23.1538461538462,49.9230769230769,7.69230769230769,22.5,11.2307692307692,16.3461538461538,8.34615384615385,20.3076923076923,14.5769230769231,11.8076923076923,7.26923076923077,1.69230769230769,17.9230769230769
"72",2003,1345,71.75,23.75,54.3928571428571,5.10714285714286,15.5,19.1428571428571,25.5,10.3928571428571,23.4642857142857,12.25,13.8214285714286,7.17857142857143,2.92857142857143,19.8214285714286
"73",2003,1348,70.6551724137931,24.4827586206897,61.3448275862069,5.41379310344828,17.7241379310345,16.2758620689655,24.3448275862069,15.3793103448276,23,13.2413793103448,13.7241379310345,8.24137931034483,2.41379310344828,20.2758620689655
"74",2003,1349,72.8518518518518,25.2592592592593,54.8148148148148,6.25925925925926,16.1481481481481,16.0740740740741,21.5555555555556,10.7777777777778,23.5185185185185,15.2962962962963,16.5185185185185,8.07407407407407,3.22222222222222,20.4814814814815
"75",2003,1350,65.7142857142857,22.8928571428571,54.9642857142857,6.64285714285714,19.4642857142857,13.2857142857143,18.9285714285714,11.1428571428571,22.2857142857143,13.0357142857143,12.25,6.60714285714286,3.96428571428571,18.25
"76",2003,1352,70.9230769230769,25.2692307692308,53.9230769230769,7.19230769230769,19.1538461538462,13.1923076923077,18.3846153846154,9.5,21.0384615384615,11.6153846153846,13.5384615384615,5.38461538461539,2.11538461538462,18.4230769230769
"77",2003,1365,64.2222222222222,22.4074074074074,53.5555555555556,6.03703703703704,17.2962962962963,13.3703703703704,19.6666666666667,11.8148148148148,24.0740740740741,11.962962962963,15.1481481481481,5.51851851851852,1.85185185185185,19.2962962962963
"78",2003,1373,75.2413793103448,25.2068965517241,58.2413793103448,6.03448275862069,16.8965517241379,18.7931034482759,26.0689655172414,14.6206896551724,24.9655172413793,14.1379310344828,16,7.10344827586207,3.27586206896552,20.7931034482759
"79",2003,1375,70.3461538461538,24.8846153846154,57.3461538461538,7.65384615384615,21.3846153846154,12.9230769230769,18.6538461538462,10.7692307692308,19.8076923076923,12.4615384615385,12.7692307692308,8.34615384615385,1.07692307692308,18.5
"80",2003,1379,66.8620689655172,23.2758620689655,56.5862068965517,4.03448275862069,14.1724137931034,16.2758620689655,23.6896551724138,12.9310344827586,24.8275862068966,13.1379310344828,15.4137931034483,6.3448275862069,3.41379310344828,18.9655172413793
"81",2003,1382,79.4814814814815,27.8888888888889,65.6666666666667,10.037037037037,27,13.6666666666667,18,12.8518518518519,21.6296296296296,15.4444444444444,12.4074074074074,8.14814814814815,2.33333333333333,19.962962962963
"82",2003,1384,68.2857142857143,24.3214285714286,55.8928571428571,6.14285714285714,17.1071428571429,13.5,19.8928571428571,10,22.2142857142857,13.4642857142857,15.5357142857143,7.5,2.32142857142857,17.7142857142857
"83",2003,1394,75.0769230769231,26.5769230769231,59.3846153846154,4.03846153846154,12.8076923076923,17.8846153846154,24.3846153846154,12.4615384615385,23.1923076923077,13.1923076923077,17.0384615384615,7.69230769230769,2.19230769230769,19.3461538461538
"84",2003,1395,76.6428571428571,25.9285714285714,60.9642857142857,7.07142857142857,21.8928571428571,17.7142857142857,26,13.1071428571429,25.2142857142857,14.3928571428571,15.4285714285714,6.92857142857143,2.10714285714286,21
"85",2003,1397,68.5714285714286,24,52.5714285714286,6.25,16.8214285714286,14.3214285714286,19.6785714285714,11.1071428571429,24.4642857142857,15.75,15.0714285714286,5.92857142857143,3.28571428571429,17.6428571428571
"86",2003,1403,73.5333333333333,28.4333333333333,60.8666666666667,3.36666666666667,10.4666666666667,13.3,20.1333333333333,11.7,22.9,16.3333333333333,11,8.6,2.5,16.5333333333333
"87",2003,1404,74.1666666666667,26.8333333333333,58.75,7.5,22.5833333333333,13,19.2083333333333,10.2916666666667,21.7083333333333,15.7083333333333,15.375,8.45833333333333,2.70833333333333,20.4166666666667
"88",2003,1412,77,28.3333333333333,63.9333333333333,6.4,19.7333333333333,13.9333333333333,20.7333333333333,12.5333333333333,22.0666666666667,14.9,14.5333333333333,11.8,2.7,21.1666666666667
"89",2003,1425,76.5,27.6333333333333,66.3,6.2,19.1666666666667,15.0333333333333,21.5,15.5333333333333,23.1,13.7,14.8666666666667,9.16666666666667,3.5,21.8333333333333
"90",2003,1427,66.1538461538462,21.5,53.6153846153846,6.84615384615385,20.5384615384615,16.3076923076923,23,9.69230769230769,24.1153846153846,12.0384615384615,16.4615384615385,5.03846153846154,2.26923076923077,20.2692307692308
"91",2003,1428,66.7333333333333,23.1666666666667,50.7333333333333,7.16666666666667,18.7666666666667,13.2333333333333,18.8,10.1333333333333,23.2,13.2,12.7,4.66666666666667,3.76666666666667,20.1
"92",2003,1435,68.8965517241379,24.7241379310345,56.551724137931,6.24137931034483,19,13.2068965517241,19,10.4827586206897,22.6896551724138,14.2413793103448,16.0344827586207,7.79310344827586,3.93103448275862,19.2413793103448
"93",2003,1436,67.7931034482759,24.8275862068966,55.8620689655172,5.27586206896552,15.4827586206897,12.8620689655172,19.551724137931,12.9655172413793,25.7241379310345,14.2068965517241,14.0689655172414,6.86206896551724,2.96551724137931,15.8965517241379
"94",2003,1437,72.2,24.8333333333333,59.0666666666667,6.66666666666667,19.1,15.8666666666667,22.2666666666667,14.7,23.7,13.0666666666667,16.0333333333333,7.5,3.4,20.9
"95",2003,1438,73.3793103448276,26.3103448275862,58.9310344827586,7.48275862068965,20,13.2758620689655,20.1724137931034,13.2758620689655,24.5172413793103,14.2068965517241,16.2413793103448,5.68965517241379,4.20689655172414,20.1379310344828
"96",2003,1451,74.2068965517241,24.6206896551724,52.8620689655172,6.10344827586207,18.2068965517241,18.8620689655172,25.6896551724138,10.3448275862069,22.7586206896552,14.2758620689655,12.448275862069,6.75862068965517,0.655172413793103,18.8620689655172
"97",2003,1452,66.7931034482759,24.4827586206897,54.3793103448276,7,20.448275862069,10.8275862068966,16.8620689655172,8.6551724137931,21.551724137931,15.0344827586207,13.2413793103448,6.44827586206897,3.62068965517241,15.8620689655172
"98",2003,1112,85.2142857142857,30.3214285714286,65.7142857142857,7.03571428571429,20.0714285714286,17.5357142857143,25,15.1785714285714,27.6428571428571,17.6428571428571,14.7857142857143,8.46428571428571,4.21428571428571,17.75
"99",2003,1124,69,23.6071428571429,58,9.07142857142857,26.5357142857143,12.7142857142857,17.5357142857143,11.7142857142857,23.1785714285714,14.2142857142857,13.2857142857143,8.32142857142857,2.96428571428571,15.75
"100",2003,1127,66.5555555555556,24.037037037037,57.1851851851852,7.66666666666667,21.9259259259259,10.8148148148148,16,11.7037037037037,24.2222222222222,12.7037037037037,15.0740740740741,6.44444444444444,6.48148148148148,18.2592592592593
"101",2003,1131,68.1,23.6333333333333,54.9,6.56666666666667,19.3333333333333,14.2666666666667,19.2,11,24.4,13.5666666666667,13.3666666666667,5.7,3.46666666666667,20.1666666666667
"102",2003,1143,74.4827586206897,27.3448275862069,58.7241379310345,6.41379310344828,17.0344827586207,13.3793103448276,19.5172413793103,11.2413793103448,24.3793103448276,16,14.1724137931034,6.55172413793103,2.79310344827586,17.1034482758621
"103",2003,1145,70.25,26.3928571428571,60.1428571428571,5.92857142857143,17.25,11.5357142857143,16.3571428571429,11.5,25.25,15.6428571428571,14.3214285714286,8.14285714285714,3.39285714285714,19.3571428571429
"104",2003,1153,67.3214285714286,22.8928571428571,56.6785714285714,6.67857142857143,19.5,14.8571428571429,21.5357142857143,12.1428571428571,23.3928571428571,12.2857142857143,10.6071428571429,5.17857142857143,4.25,18.9642857142857
"105",2003,1163,80.0333333333333,29.5333333333333,62.2,6.06666666666667,15.7,14.9,22.1,14.7666666666667,27.9,15.6333333333333,15.8,5.93333333333333,7.73333333333333,18.4
"106",2003,1177,67.0357142857143,23.3571428571429,53.1071428571429,4.42857142857143,13.3214285714286,15.8928571428571,21.8571428571429,12.3214285714286,24.6071428571429,12.8571428571429,14.5357142857143,5.75,2.10714285714286,18.1785714285714
"107",2003,1178,70.9655172413793,26.5862068965517,55.2758620689655,4.51724137931035,13.0344827586207,13.2758620689655,18.8620689655172,10.8965517241379,22.3103448275862,13.3793103448276,11.9655172413793,6.41379310344828,2.55172413793103,19.1724137931034
"108",2003,1181,81.9666666666667,27.3666666666667,60.3333333333333,7.33333333333333,20.6,19.9,28.0666666666667,13.7666666666667,23.1,13.8333333333333,14.0333333333333,8.5,5.13333333333333,21.2666666666667
"109",2003,1185,76.8461538461538,26.7307692307692,58,4.80769230769231,15.7692307692308,18.5769230769231,28.8461538461538,12.6538461538462,24.3076923076923,14.7307692307692,15.1923076923077,6.03846153846154,3.15384615384615,21.7692307692308
"110",2003,1198,59.8928571428571,21.2857142857143,52.2142857142857,3.71428571428571,12.0714285714286,13.6071428571429,22.2857142857143,13.7142857142857,20.8571428571429,9.5,15.8571428571429,7.75,2.03571428571429,19.2142857142857
"111",2003,1208,79.1851851851852,28.5185185185185,61.4444444444444,6.7037037037037,17.6296296296296,15.4444444444444,21.6296296296296,12.8148148148148,24.5925925925926,17.9259259259259,11.5555555555556,7.62962962962963,4.37037037037037,17.1851851851852
"112",2003,1209,73.2142857142857,26.6428571428571,58.7857142857143,6.10714285714286,18.25,13.8214285714286,19.4642857142857,11.5,22.1785714285714,13.2857142857143,14.5357142857143,7.60714285714286,4.92857142857143,17.1428571428571
"113",2003,1210,74.0714285714286,27.0357142857143,60.5357142857143,5.67857142857143,16.3571428571429,14.3214285714286,21.1428571428571,14.0357142857143,24.75,15.5714285714286,15.1785714285714,8.07142857142857,5.35714285714286,18.5714285714286
"114",2003,1225,61.8888888888889,22.0740740740741,53.7037037037037,5.40740740740741,16.3703703703704,12.3333333333333,17.5555555555556,11.8518518518519,22.7777777777778,12.037037037037,13.7777777777778,5.92592592592593,3,16.6666666666667
"115",2003,1226,70.5925925925926,25.8518518518519,58.3333333333333,5.48148148148148,16.1851851851852,13.4074074074074,20.8148148148148,11.2592592592593,22.5555555555556,14.2592592592593,14.962962962963,8.03703703703704,3.40740740740741,19.8888888888889
"116",2003,1233,74.9655172413793,26.1379310344828,56.7241379310345,5.72413793103448,15.6206896551724,16.9655172413793,23.6896551724138,11.1379310344828,24.2068965517241,16.448275862069,15.3448275862069,8.20689655172414,4.3448275862069,20.3793103448276
"117",2003,1240,75,26.4827586206897,58.5172413793103,7.75862068965517,20.7241379310345,14.2758620689655,21.0689655172414,12.4827586206897,21.3103448275862,15.2068965517241,14.8275862068966,9.55172413793103,2.62068965517241,21.2068965517241
"118",2003,1257,81.8333333333333,27.9666666666667,60.8333333333333,8.43333333333333,23.4,17.4666666666667,25.1,13.2,25.1,16.6,13.3666666666667,7.2,4.73333333333333,22.6666666666667
"119",2003,1259,59.0357142857143,19.3928571428571,49.1785714285714,5.35714285714286,16.8571428571429,14.8928571428571,21.7142857142857,10,22.0714285714286,9.53571428571429,17.4642857142857,5.53571428571429,2.64285714285714,18.2857142857143
"120",2003,1273,78.0714285714286,27.4285714285714,58.1785714285714,6.71428571428571,17.75,16.5,23.7857142857143,13.9642857142857,26,16.3928571428571,16.6071428571429,6.60714285714286,4.25,17.1785714285714
"121",2003,1274,69.8571428571429,24.7142857142857,58.1071428571429,6.10714285714286,18.3214285714286,14.3214285714286,19.9642857142857,13.2142857142857,23.1428571428571,14.0357142857143,16.5357142857143,9.71428571428571,4.25,19.9642857142857
"122",2003,1319,71.6923076923077,25.8076923076923,56.7307692307692,8.15384615384615,21.0769230769231,11.9230769230769,18.6153846153846,10.4615384615385,24.9230769230769,14.9615384615385,16.5769230769231,5.07692307692308,2.96153846153846,19.8076923076923
"123",2003,1335,70.1851851851852,24,51.5185185185185,9,21.8518518518519,13.1851851851852,18.7777777777778,9.33333333333333,24.1851851851852,14.8518518518519,13,7.18518518518519,2.14814814814815,17.7777777777778
"124",2003,1338,74.6,26.8666666666667,53.5,6.36666666666667,17.7666666666667,14.5,22.8,11.3,25.3666666666667,17.7666666666667,15.1,8.06666666666667,4.1,17.9666666666667
