"Season","TeamID","Score","FGM","FGA","FGM3","FGA3","FTM","FTA","OR","DR","AST","TO","STL","BLK","PF","Wins","Losses"
2017,1191,68.9354838709677,23.9677419354839,52.9677419354839,3.74193548387097,10.1290322580645,17.258064516129,24.258064516129,8.93548387096774,25.1935483870968,13.0322580645161,12.1935483870968,5.12903225806452,2.87096774193548,20.3870967741935,14,17
2017,1194,69.0357142857143,24.6785714285714,60.8571428571429,6.64285714285714,21.2142857142857,13.0357142857143,18.5,10.4642857142857,24.6428571428571,11.7857142857143,11.75,5.28571428571429,2.92857142857143,19.2142857142857,8,20
2017,1242,82.71875,29.5625,60.71875,8.71875,21.53125,14.875,22.34375,12.03125,26.8125,16.28125,13.09375,6.9375,4.6875,18.125,28,4
2017,1266,82.5161290322581,28.8387096774194,59.1935483870968,10.4838709677419,24.3548387096774,14.3548387096774,18.4193548387097,8.83870967741935,24.4193548387097,16.5483870967742,12.1935483870968,7.35483870967742,3.61290322580645,19.3870967741935,19,12
2017,1276,74.8,26.2857142857143,54.4285714285714,9.37142857142857,24.5714285714286,12.8571428571429,16.6,7.51428571428571,21.8857142857143,13.8,9.42857142857143,5.94285714285714,2.77142857142857,15.1142857142857,24,11
2017,1277,71.7272727272727,25.7575757575758,55.0606060606061,7.84848484848485,20.8787878787879,12.3636363636364,18.6060606060606,9.48484848484848,27.2121212121212,16.969696969697,14.1818181818182,4.45454545454545,4.78787878787879,20.3030303030303,19,14
2017,1278,75.2727272727273,26.1515151515152,60.1818181818182,6.15151515151515,17.8787878787879,16.8181818181818,23.7878787878788,11.3333333333333,28.5757575757576,14.9090909090909,11.6666666666667,5.72727272727273,6.78787878787879,16.8787878787879,24,9
2017,1288,66.7931034482759,22.7241379310345,59.6551724137931,5.27586206896552,18.0689655172414,16.0689655172414,22.5172413793103,14.1724137931034,24.7241379310345,10.5862068965517,13.9655172413793,5.62068965517241,3.27586206896552,20.1724137931034,13,16
2017,1298,64.5806451612903,22.8709677419355,54.4838709677419,6.38709677419355,20.8709677419355,12.4516129032258,19.5483870967742,13.2258064516129,21.9354838709677,13.3870967741935,14.2258064516129,7.09677419354839,2.06451612903226,18.6451612903226,15,16
2017,1357,72.6875,26,58.8125,6.25,18.65625,14.4375,20.59375,11.28125,26.03125,14.34375,16.125,6.78125,2.6875,19.28125,13,19
2017,1382,76.84375,25.78125,58.25,6.28125,18.03125,19,24.71875,11.53125,24.5,13.21875,12.53125,7.1875,4.3125,20.96875,20,12
2017,1392,69.2258064516129,23.6129032258065,58,7.90322580645161,23.7096774193548,14.0967741935484,19.5161290322581,10.8064516129032,23.5161290322581,12.1935483870968,10.258064516129,5.35483870967742,3.2258064516129,19.3548387096774,18,13
2017,1437,77.6764705882353,26.8529411764706,54.0294117647059,8.82352941176471,23.8235294117647,15.1470588235294,19.0882352941176,8.55882352941176,24.7941176470588,14.2941176470588,11.2058823529412,7.23529411764706,3.08823529411765,14.2058823529412,31,3
2017,1119,72.0322580645161,26.0967741935484,59.3225806451613,8.90322580645161,25.3548387096774,10.9354838709677,16.5806451612903,9.58064516129032,27.5806451612903,16,14.9677419354839,5.38709677419355,1.83870967741935,19.4193548387097,12,19
2017,1156,66.8,23.9,59.2,7.03333333333333,22.9,11.9666666666667,17.5,10.9,21.9333333333333,10.5666666666667,13.1,7.13333333333333,3,20.7333333333333,8,22
2017,1184,70.1724137931034,23.8620689655172,55.9310344827586,7.55172413793103,23.3793103448276,14.8965517241379,20.9310344827586,8.75862068965517,23.1724137931034,13.2758620689655,14.1724137931034,5.72413793103448,3.62068965517241,19.7241379310345,10,19
2017,1210,66.0645161290323,24.1290322580645,55.9677419354839,4.32258064516129,13.4516129032258,13.4838709677419,19.9032258064516,9.7741935483871,26.1612903225806,14.7096774193548,13.7096774193548,6.41935483870968,5.96774193548387,16.4838709677419,16,15
2017,1217,71.6923076923077,25,55.6538461538462,8.19230769230769,22.8461538461538,13.5,17.9615384615385,9.84615384615385,25.4230769230769,14.1153846153846,13.3461538461538,6.15384615384615,4.61538461538461,19.1538461538462,16,10
2017,1233,80.4705882352941,27.9705882352941,61.5,9.76470588235294,24.5882352941176,14.7647058823529,19.1764705882353,9.55882352941176,26.4117647058824,15.6176470588235,12.0882352941176,6.91176470588235,2.97058823529412,19.1764705882353,22,12
2017,1246,85.9411764705882,30.1764705882353,63.2941176470588,7.05882352941176,19.9705882352941,18.5294117647059,26.4411764705882,12.5882352941176,27.5882352941176,15.5294117647059,12.0294117647059,6.05882352941176,5.29411764705882,19.2941176470588,29,5
2017,1260,71.7,25.9666666666667,54.1666666666667,7.96666666666667,20.5,11.8,16.6666666666667,6.36666666666667,23.7666666666667,14.4333333333333,11.6,6.6,2.36666666666667,17.2666666666667,16,14
2017,1263,63.6451612903226,23.0645161290323,57.8064516129032,6.38709677419355,20.4516129032258,11.1290322580645,17.0967741935484,10.1612903225806,24.3870967741935,11.5806451612903,13.1935483870968,5.12903225806452,1.90322580645161,17.7741935483871,6,25
2017,1283,71.96875,25.125,57.21875,8.15625,22.46875,13.5625,19.34375,11.375,25.03125,12.09375,12.40625,5.1875,3.71875,17.8125,16,16
2017,1285,74.71875,26.34375,58.71875,7.4375,20.84375,14.59375,19.40625,9.6875,24.1875,13,10.78125,5.65625,2.84375,21.90625,16,16
2017,1307,73.6451612903226,25.0967741935484,54.6129032258064,4.67741935483871,14.3225806451613,18.7741935483871,25.1612903225806,8.83870967741935,25.7096774193548,13.5161290322581,13,6.09677419354839,3.51612903225806,19.8387096774194,17,14
2017,1315,78.6785714285714,28.0357142857143,58.8928571428571,6.82142857142857,17.75,15.7857142857143,21.5714285714286,8.96428571428571,26.1428571428571,14.75,13.7857142857143,7.64285714285714,2.82142857142857,21.4285714285714,19,9
2017,1320,61.3793103448276,20.4137931034483,51.7931034482759,7.55172413793103,23.3793103448276,13,17.6896551724138,6,23.1034482758621,9.68965517241379,11.3448275862069,6.41379310344828,2.82758620689655,15.6206896551724,13,16
2017,1328,72.9677419354839,25.4193548387097,60.1290322580645,6.19354838709677,18.0322580645161,15.9354838709677,22.0967741935484,11.6451612903226,26.1935483870968,10.6129032258065,13.8064516129032,6.87096774193548,4.74193548387097,19.3870967741935,11,20
2017,1343,70.8214285714286,25.2857142857143,56.5357142857143,9.89285714285714,25.9642857142857,10.3571428571429,14.0714285714286,8.10714285714286,24.3571428571429,13.8214285714286,9.89285714285714,6.78571428571429,3.17857142857143,16.25,22,6
2017,1371,73.3125,26.4375,58.71875,6.125,18.125,14.3125,22.25,13.0625,26.5,12.3125,13.5625,6.9375,2.46875,18.59375,21,11
2017,1391,75.7586206896552,27.1724137931034,62.3793103448276,7.96551724137931,23.8965517241379,13.448275862069,20.3103448275862,8.27586206896552,25.7931034482759,12.7586206896552,11.1724137931034,4.62068965517241,1.96551724137931,19.1724137931034,8,21
2017,1403,73.3125,26.09375,55.59375,6.625,17.96875,14.5,19.78125,9.34375,23.625,13.96875,11.0625,5.28125,3.125,17.53125,18,14
2017,1405,78.375,27.53125,57.75,7.75,21.375,15.5625,22.5625,10.15625,27.375,16.21875,13.40625,3.875,2.71875,17.40625,16,16
2017,1452,81.9705882352941,29,63.3235294117647,7.55882352941176,20.9117647058824,16.4117647058824,24.2058823529412,14.3235294117647,22.9705882352941,16.7352941176471,12.2647058823529,10.3823529411765,4.67647058823529,20.5588235294118,26,8
2017,1458,71.9411764705882,26.2058823529412,58,7.55882352941176,21.2647058823529,11.9705882352941,18.5882352941176,12.3529411764706,24.9705882352941,13.5294117647059,10.9705882352941,6.88235294117647,3.55882352941176,15.7352941176471,25,9
2017,1234,79.96875,27.96875,62.40625,8.5625,23.0625,15.46875,22.09375,12,26.40625,17.34375,13.71875,7.53125,3.8125,17.84375,18,14
2017,1426,76.2903225806452,26.8064516129032,59.3225806451613,8.19354838709677,24.9032258064516,14.4838709677419,20.9677419354839,12.0322580645161,26.6774193548387,15.0967741935484,13.3548387096774,7.03225806451613,2.09677419354839,18.9032258064516,23,8
2017,1195,76.4333333333333,28.2333333333333,58.0333333333333,6.26666666666667,18.4666666666667,13.7,19.7,11.3,25.6333333333333,14,12.3333333333333,5.26666666666667,3.36666666666667,18.9333333333333,23,7
2017,1216,66.75,22.8125,56.6875,8.21875,24.28125,12.90625,18.46875,9.125,23.5625,11.46875,14.4375,7.125,3.6875,18.875,9,23
2017,1278,75.2727272727273,26.1515151515152,60.1818181818182,6.15151515151515,17.8787878787879,16.8181818181818,23.7878787878788,11.3333333333333,28.5757575757576,14.9090909090909,11.6666666666667,5.72727272727273,6.78787878787879,16.8787878787879,24,9
2017,1298,64.5806451612903,22.8709677419355,54.4838709677419,6.38709677419355,20.8709677419355,12.4516129032258,19.5483870967742,13.2258064516129,21.9354838709677,13.3870967741935,14.2258064516129,7.09677419354839,2.06451612903226,18.6451612903226,15,16
2017,1448,82.65625,28.0625,59.4375,8.09375,20.9375,18.4375,23.875,10.6875,26.0625,15.5625,11.8125,5.46875,3.75,20.09375,19,13
2017,1123,78.28125,27,58.71875,9.03125,24.03125,15.25,21.09375,9.78125,27.6875,15.15625,14.875,5.875,3.53125,19.78125,20,12
2017,1138,77.2,27.0333333333333,60.7666666666667,7.56666666666667,22.9,15.5666666666667,22.6666666666667,12.3666666666667,27.8666666666667,13.9,14.5666666666667,5.73333333333333,3.76666666666667,23.2,15,15
2017,1140,80.3636363636364,27.5454545454545,60.3333333333333,6.63636363636364,19.2727272727273,18.6363636363636,25.4545454545455,10.5151515151515,31.1212121212121,15.6363636363636,13.6060606060606,6.6969696969697,4.6969696969697,19.4242424242424,22,11
2017,1155,74.96875,26.40625,58.5,7.25,20.28125,14.90625,20.46875,11.0625,23.03125,12.4375,10.75,7.09375,3.84375,15.28125,17,15
2017,1167,68.8214285714286,24.7142857142857,57.7857142857143,5.85714285714286,18.2142857142857,13.5357142857143,21.4285714285714,12.1785714285714,26.1071428571429,13.8571428571429,14.75,8.25,4.07142857142857,22.3928571428571,19,9
2017,1173,75.9666666666667,25.6333333333333,54.8333333333333,8.13333333333333,21.0333333333333,16.5666666666667,23.9666666666667,8.56666666666667,25.9,15.7333333333333,11.9,7.4,3.8,18.8,23,7
2017,1181,80.6571428571429,27.6571428571429,58,8.22857142857143,21.8857142857143,17.1142857142857,22.5714285714286,10.4571428571429,25.8571428571429,13.0857142857143,11.2857142857143,5.91428571428571,4.48571428571429,18.0571428571429,27,8
2017,1182,70.5,24.53125,57.34375,7.0625,21.15625,14.375,21.25,10.71875,25.75,12.53125,14.1875,4.90625,3.96875,18.65625,10,22
2017,1183,73.5185185185185,25.962962962963,63.5185185185185,8.81481481481481,24.0740740740741,12.7777777777778,17.037037037037,11.6666666666667,24.8518518518519,14.7037037037037,12.7037037037037,6.44444444444444,3.85185185185185,19.7037037037037,12,15
2017,1191,68.9354838709677,23.9677419354839,52.9677419354839,3.74193548387097,10.1290322580645,17.258064516129,24.258064516129,8.93548387096774,25.1935483870968,13.0322580645161,12.1935483870968,5.12903225806452,2.87096774193548,20.3870967741935,14,17
2017,1228,70.4838709677419,25.1935483870968,56.741935483871,7.2258064516129,20.0645161290323,12.8709677419355,18.7096774193548,9.70967741935484,24.6774193548387,12.8064516129032,12.6129032258065,5.25806451612903,2.16129032258065,18.258064516129,17,14
2017,1238,64.0344827586207,22.1379310344828,57.551724137931,6.68965517241379,22.3448275862069,13.0689655172414,19.3448275862069,13.0344827586207,23.0344827586207,10.4137931034483,12.2758620689655,5.93103448275862,2.58620689655172,20.3793103448276,12,17
2017,1258,69.448275862069,25.6206896551724,58.0689655172414,7.20689655172414,20.448275862069,11,18,10.7931034482759,22.3793103448276,14.3793103448276,13.0689655172414,7.51724137931035,4.06896551724138,20.2413793103448,14,15
2017,1264,70.59375,23.5625,56.6875,6.53125,19.90625,16.9375,23.21875,11.09375,23.9375,10.9375,16.5625,7,3.28125,24.78125,10,22
2017,1275,69.2,24.2666666666667,56.2666666666667,6.16666666666667,19.9333333333333,14.5,20.8,8.96666666666667,24.0333333333333,11.1333333333333,14.3666666666667,7.36666666666667,3.7,20.3333333333333,9,21
2017,1277,71.7272727272727,25.7575757575758,55.0606060606061,7.84848484848485,20.8787878787879,12.3636363636364,18.6060606060606,9.48484848484848,27.2121212121212,16.969696969697,14.1818181818182,4.45454545454545,4.78787878787879,20.3030303030303,19,14
2017,1301,77.59375,27.75,59.3125,7.0625,19.84375,15.03125,21.46875,10.28125,26,14.3125,13.375,5.0625,4.375,18.28125,15,17
2017,1303,83,27.5806451612903,61.3870967741936,9.06451612903226,23.5806451612903,18.7741935483871,24.9032258064516,10.6451612903226,25.1290322580645,13.5806451612903,14.0322580645161,8.06451612903226,3.16129032258065,19.4193548387097,17,14
2017,1306,69.2413793103448,23.8965517241379,55.3448275862069,7.82758620689655,22.8965517241379,13.6206896551724,18.8620689655172,9.41379310344828,27.7241379310345,11.7931034482759,12.3448275862069,3.75862068965517,1.86206896551724,16.0344827586207,17,12
2017,1338,72.8484848484848,24.4545454545455,55.3333333333333,7.96969696969697,22.0909090909091,15.969696969697,21.7878787878788,9.48484848484848,25.6060606060606,14.3333333333333,12,3.84848484848485,3.39393939393939,16.6969696969697,16,17
2017,1343,70.8214285714286,25.2857142857143,56.5357142857143,9.89285714285714,25.9642857142857,10.3571428571429,14.0714285714286,8.10714285714286,24.3571428571429,13.8214285714286,9.89285714285714,6.78571428571429,3.17857142857143,16.25,22,6
2017,1345,80.125,27.9375,58.25,9,22.15625,15.25,19.96875,9.84375,28.09375,18.125,13.09375,5.21875,2.5,15.75,25,7
2017,1349,81.0645161290323,26.7096774193548,58.3548387096774,9.45161290322581,24.258064516129,18.1935483870968,24.6129032258065,10.258064516129,27.1290322580645,13.4838709677419,14.3225806451613,6.06451612903226,3.64516129032258,19.2903225806452,20,11
2017,1353,64.90625,24.375,59.625,4.53125,15,11.625,18.59375,14.53125,25.28125,10.78125,13.3125,6.375,4.65625,17.65625,14,18
2017,1377,76.9354838709677,26.2258064516129,59.4838709677419,6.64516129032258,19.5483870967742,17.8387096774194,25.4516129032258,10.1612903225806,26.6774193548387,11.8064516129032,11.7741935483871,6.61290322580645,3.25806451612903,19.5483870967742,20,11
2017,1393,75.75,26.125,57.25,8.84375,23.03125,14.65625,19.96875,10.59375,24.125,15.5625,12.125,8,4.75,16.0625,18,14
2017,1396,70.90625,25.25,59.875,8.96875,25.21875,11.4375,15.8125,10,24.28125,14.5,11.40625,6.5,4,18.15625,16,16
2017,1220,76.9032258064516,26.2903225806452,59.6129032258064,9.03225806451613,24.8064516129032,15.2903225806452,22.4516129032258,11.5483870967742,24.3225806451613,12.8064516129032,10.6129032258065,4.41935483870968,2.29032258064516,17.1290322580645,14,17
2017,1305,79.9705882352941,26.6764705882353,59.3235294117647,9.17647058823529,23.8529411764706,17.4411764705882,24.7941176470588,11.0588235294118,27.8529411764706,16.0588235294118,11.1470588235294,5.29411764705882,4.35294117647059,16.6764705882353,28,6
2017,1396,70.90625,25.25,59.875,8.96875,25.21875,11.4375,15.8125,10,24.28125,14.5,11.40625,6.5,4,18.15625,16,16
2017,1421,76.1333333333333,27.1333333333333,57.6,8,20.4333333333333,13.8666666666667,20.3,8.36666666666667,24.6,15.2,11.1,8.73333333333333,1.86666666666667,16.4,21,9
2017,1359,78.5,26.4375,57.375,7.875,19.84375,17.75,23.90625,10.03125,26.15625,15.875,13.59375,6.15625,2.34375,19.15625,17,15
2017,1129,75.5172413793103,25.3448275862069,56.3103448275862,8.13793103448276,22.8620689655172,16.6896551724138,23.2758620689655,9.48275862068965,25.7586206896552,12.4137931034483,12.6206896551724,4.89655172413793,2.41379310344828,21.1034482758621,18,11
2017,1125,76.7037037037037,26.7037037037037,56.4814814814815,10,29.7037037037037,13.2962962962963,17.2222222222222,8.11111111111111,26.4074074074074,16.037037037037,12.7407407407407,4.44444444444444,2.55555555555556,17.5925925925926,21,6
2017,1181,80.6571428571429,27.6571428571429,58,8.22857142857143,21.8857142857143,17.1142857142857,22.5714285714286,10.4571428571429,25.8571428571429,13.0857142857143,11.2857142857143,5.91428571428571,4.48571428571429,18.0571428571429,27,8
2017,1448,82.65625,28.0625,59.4375,8.09375,20.9375,18.4375,23.875,10.6875,26.0625,15.5625,11.8125,5.46875,3.75,20.09375,19,13
2017,1232,69.1333333333333,24.3666666666667,59.3333333333333,7.96666666666667,23.4333333333333,12.4333333333333,18.2666666666667,8.63333333333333,27.1666666666667,13.2,12.8,6.46666666666667,4.16666666666667,21.4,10,20
2017,1245,75.9117647058823,26.9705882352941,63.3235294117647,6.97058823529412,22.1764705882353,15,20.9117647058824,14.6470588235294,25.2941176470588,12.2647058823529,13,6.29411764705882,3.67647058823529,19.2647058823529,21,13
2017,1113,78.5757575757576,26.9090909090909,62.030303030303,9.93939393939394,27.1515151515152,14.8181818181818,19.7878787878788,9.21212121212121,23.4242424242424,13.030303030303,10.4242424242424,5.87878787878788,3.21212121212121,16.9090909090909,15,18
2017,1132,73.1935483870968,25.9354838709677,61.1290322580645,6.80645161290323,19.9677419354839,14.5161290322581,21.9032258064516,11.1612903225806,24.5483870967742,12.0645161290323,12.6774193548387,6.83870967741935,2.64516129032258,19.4516129032258,12,19
2017,1203,69.7878787878788,23.2121212121212,55.0909090909091,7.87878787878788,21.2121212121212,15.4848484848485,20.6363636363636,11.4545454545455,25.4545454545455,13.2727272727273,13.1212121212121,5.39393939393939,3.87878787878788,15.5151515151515,19,14
2017,1229,68.4375,24.375,55.71875,8.375,23.03125,11.3125,17.125,10.375,26.5625,13.40625,12.53125,6.9375,4.75,17.71875,26,6
2017,1259,65.3333333333333,22.4666666666667,53.8,5.3,15.9333333333333,15.1,21.8333333333333,11.6333333333333,21.4666666666667,11.5,14.7666666666667,7.13333333333333,3.33333333333333,19.3,14,16
2017,1297,74.875,25.84375,57.15625,8.75,24.21875,14.4375,21.34375,10.96875,26.15625,13.40625,13.34375,5.59375,2.59375,17.78125,22,10
2017,1320,61.3793103448276,20.4137931034483,51.7931034482759,7.55172413793103,23.3793103448276,13,17.6896551724138,6,23.1034482758621,9.68965517241379,11.3448275862069,6.41379310344828,2.82758620689655,15.6206896551724,13,16
