"Season","TeamID","Score","FGM","FGA","FGM3","FGA3","FTM","FTA","OR","DR","AST","TO","STL","BLK","PF","Wins","Losses","STDV_Score","STDV_FGM","STDV_FGA","STDV_FGM3","STDV_FGA3","STDV_FTM","STDV_FTA","STDV_OR","STDV_DR","STDV_AST","STDV_TO","STDV_STL","STDV_BLK","STDV_PF","WinPerathome","WinPeratAway","WinPeratNeut","WinPerNotHome"
2015,1343,67.9310344827586,22.0344827586207,48.0689655172414,8.13793103448276,21.8275862068966,15.7241379310345,22.1724137931034,6.17241379310345,23.7931034482759,12.6206896551724,12.2068965517241,5.51724137931035,3,19.1034482758621,15,14,9.14537757746955,3.343252892241,5.48980245860293,2.6148495986663,5.10650121705684,6.45808768535424,8.39672115223403,2.17237469665343,4.50697325061658,3.00492207057792,3.67791973757709,3.01923227771532,2.32992949004287,4.35352753183477,0.8125,0.4,0.5,0.421052631578947
2015,1355,72.0322580645161,24.1612903225806,53.9354838709677,7.90322580645161,20.9677419354839,15.8064516129032,22.1935483870968,9.54838709677419,25.8387096774194,11.7741935483871,11.5483870967742,5.25806451612903,3.70967741935484,19.6129032258065,21,10,9.23935016101508,3.7157033806405,7.50970697995143,2.67525498734454,5.36956777259736,6.00232929696858,7.69597017855756,3.90588197191039,5.00730648947814,3.46130685742977,3.16057705361346,2.58157241405936,2.35504491658647,3.99731092406582,1,0.428571428571429,0.5,0.444444444444444
2015,1357,72.7741935483871,26.8709677419355,59.4516129032258,5.29032258064516,16.5161290322581,13.741935483871,21.3225806451613,12.5806451612903,25.5806451612903,14.258064516129,13.7741935483871,6.41935483870968,3.51612903225806,18.3548387096774,14,17,10.1774576963646,4.80098556190199,7.25643948355491,2.13219055413436,5.8302142198604,5.25336553671697,7.24976825732701,4.53706361389822,5.16252001480147,3.59599538315873,3.98086822539468,3.87964082141966,1.98109343111215,4.22333507311283,0.722222222222222,0.333333333333333,1,0.4
2015,1367,68.8333333333333,24.8,57.5666666666667,7.6,22.4333333333333,11.6333333333333,17.7,12.5666666666667,23.5,13.7666666666667,10.5333333333333,7.36666666666667,2.8,16.9333333333333,19,11,9.74178109231442,4.13062573534776,5.88793818683196,2.60768096208106,4.98053683114951,4.73055608988417,6.29257909955353,2.77530157831085,4.91128187494593,4.65116472868177,2.77592275224596,3.24285244098818,1.54026419587792,3.59053673188125,0.764705882352941,0.461538461538462,1,0.533333333333333
2015,1371,68.3548387096774,23.7096774193548,56.2903225806452,6.87096774193548,19.6451612903226,14.0645161290323,21.4193548387097,12.6129032258065,23.6129032258065,12.3870967741935,12.4193548387097,5.96774193548387,4.09677419354839,19.1935483870968,16,15,10.849111751957,4.27546136603678,5.86056623195573,3.06313494624784,4.70849152841101,6.34526324051239,8.01571038044825,3.86158360740633,4.53635256827067,4.24795966204042,3.55691058409202,2.78668107214469,2.03886960036973,4.51234864816324,0.722222222222222,0.4,0.666666666666667,0.444444444444444
2015,1376,64.625,22,54.84375,5.53125,18.375,15.09375,20.4375,12.125,23.21875,13,12.78125,6.15625,3.875,19.3125,16,16,11.6196441009292,4.57905469889625,5.91394947451335,1.91739700905227,5.07206136118373,4.85505639314778,6.37503953181924,4.1015339380726,5.82948221570542,4.36998560564544,3.67848474239054,2.7837011217952,2.43297242867848,3.83899768504833,0.684210526315789,0.461538461538462,0.4,0.444444444444444
2015,1397,63.28125,22.65625,53.3125,6.0625,18.3125,11.90625,17.21875,12.375,20.125,10.9375,12.09375,7.71875,3.375,19.53125,16,16,8.91983789452006,3.70361092327039,5.87744458406114,2.91754978949692,5.00604473321681,5.36030436665921,7.32531789467628,4.24073943643581,4.32360363436529,3.13088156193087,3.50446144221905,2.35870898258266,2.02802939470967,6.16956303675683,0.65,0.545454545454545,0.333333333333333,0.470588235294118
2015,1405,75.2424242424242,26.1515151515152,55.6666666666667,5.90909090909091,16.1515151515152,17.030303030303,22.9393939393939,10.9090909090909,25.5757575757576,13.0909090909091,12.2727272727273,5.15151515151515,3.27272727272727,17.0606060606061,20,13,9.99384280141498,3.83341567763995,5.82380173655205,2.41562150858268,4.08596081204602,5.99731631901328,6.22464554181297,3.97148930160051,4.06993782991755,3.91602186826469,4.50882972117438,2.69398881912597,1.82470421015173,4.73642398030541,0.764705882352941,0.461538461538462,0.5,0.470588235294118
2015,1415,63.7241379310345,22.3448275862069,54.8275862068966,6.48275862068965,19.6206896551724,12.551724137931,18.4827586206897,10.8965517241379,23.4137931034483,12.6206896551724,13.3103448275862,6.62068965517241,3.48275862068966,20.2068965517241,12,17,12.1034131895692,4.55345914089314,7.04104783961897,2.59973473447873,4.79146408510152,5.6034823795855,7.66541718953738,4.27070442153957,4.40387200880665,3.71688995478217,4.87781748820883,2.58310158396906,1.61733223142248,5.05243442273713,0.8125,0.315789473684211,0.666666666666667,0.363636363636364
2015,1437,76.2647058823529,25.3235294117647,53.9117647058824,9,23.1470588235294,16.6176470588235,22.8529411764706,10.3235294117647,24.0882352941176,15.9117647058824,10.8529411764706,7.79411764705882,4.02941176470588,16.5882352941176,32,2,10.4687379446282,4.48377944092551,6.79290024666496,3.39339822525319,5.45578565817519,6.9151336273263,8.67644792891086,3.6657347705746,3.72027733618215,4.62776631150149,3.97821608369331,2.72785198839457,1.64197394357296,3.92441964100637,1,0.75,1,0.8
2015,1450,70.6129032258064,23.9677419354839,55.2258064516129,6.90322580645161,20.1935483870968,15.7741935483871,21.9032258064516,9.09677419354839,24,14.6129032258065,11.8387096774194,3.87096774193548,3.29032258064516,18.3870967741935,13,18,15.58776746759,5.38196910041757,6.97953999162005,3.27978493918608,6.45197310822413,6.19521147026397,8.2678285690568,3.86742669579035,4.29728596519555,4.12857860411093,4.28249751269473,2.30567322755374,2.11649944305996,2.9402655135757,0.684210526315789,0.4,0.4,0.4
2015,1458,71.8823529411765,25.2941176470588,52.7352941176471,6.97058823529412,19.5,14.3235294117647,18.7647058823529,9.47058823529412,24.2058823529412,12.7058823529412,7.41176470588235,4.52941176470588,3.5,12.0294117647059,31,3,10.7668534721078,4.70672897910103,5.61550247909229,2.46779614743843,4.85704736346158,6.52138946077511,8.33415325734619,3.46615929373628,5.37547411166064,4.02664919546209,2.51200326986401,2.65415961838345,2.25965940045411,2.93861742504302,0.928571428571429,0.75,1,0.8
2015,1143,66.5151515151515,24.8787878787879,56.6060606060606,5.60606060606061,15.6060606060606,11.1515151515152,17.1818181818182,9.09090909090909,26.3939393939394,12.4545454545455,11.0606060606061,4.15151515151515,3.84848484848485,19,18,15,12.7943376443478,4.82673269250002,6.05154625870216,2.39712580421056,4.26423640540861,4.9378715817218,6.24226794449814,2.68518663647935,4.42958374130258,4.39524536495766,4.67666677466036,1.67930811871311,1.39465972824046,3.57945526581909,0.65,0.5,0.5,0.5
2015,1155,62.7096774193548,22.2258064516129,54.3548387096774,5.51612903225806,18.4516129032258,12.741935483871,18.6774193548387,11.9032258064516,24.2903225806452,10.6451612903226,11.7741935483871,5.41935483870968,4.7741935483871,16.1935483870968,16,15,9.89677910024973,3.95566831622129,6.19972250506302,1.91260673326459,4.34233968944101,5.28499600716017,8.31619743542361,3.30004887549339,4.60574676092883,3.72870296570424,3.32374966385211,2.6175585768471,2.51276311948095,3.94478013615216,0.684210526315789,0.461538461538462,0.5,0.470588235294118
2015,1166,67.3030303030303,22.6060606060606,53.8181818181818,7.93939393939394,23,14.1515151515152,19.5151515151515,10.5454545454545,23.9393939393939,13.6060606060606,11.8484848484848,4.45454545454545,2.33333333333333,17.9090909090909,14,19,12.4786939633242,4.47869535927731,7.05095093522208,2.43592120587102,5.41410195692693,6.34980911190059,7.99656649804,4.29455257485361,4.18284737005931,3.3442057534207,3.68375837394036,2.41209075662211,1.40682858467784,3.90002913742029,0.619047619047619,0.4,0.5,0.421052631578947
2015,1208,68.34375,22.75,52.28125,5.625,16.375,17.21875,25,10.875,27.15625,12.59375,12.75,5.59375,4.65625,18.40625,21,11,9.95995004197861,4.44318978706413,8.74083621525627,2.4854414808719,4.1015339380726,5.3263458090345,6.95608343640252,4.68869608396001,4.34117105503023,2.96059469832362,3.89375016180811,2.48686063269569,2.43110720826222,3.56379079614807,0.764705882352941,0.6,0.4,0.533333333333333
2015,1284,64.6666666666667,22.1212121212121,51.5757575757576,5.18181818181818,15.3333333333333,15.2424242424242,21.1212121212121,9.6969696969697,23.030303030303,11.2727272727273,12.9090909090909,7,3.84848484848485,18.8484848484848,18,15,10.5731578379719,4.18148878808116,6.65690573310107,2.62743393654514,4.85841194904947,6.75476823728201,8.56868417464715,3.66132531063589,3.30231782696685,2.69574580673799,3.7446932147677,3.13249102153542,2.06338938583481,5.17881026468201,0.65,0.461538461538462,0.666666666666667,0.5
2015,1285,70.7333333333333,24.8333333333333,53.6,7.96666666666667,21.8,13.1,18.2666666666667,8.83333333333333,22.7333333333333,13.8,11.8666666666667,6.4,2.43333333333333,19.6,18,12,10.2820007892377,3.34337567729686,5.44312283591842,3.18924197385775,5.44818856324647,4.17174403287906,5.57663434113378,3.05222737587208,5.04417269340767,4.60434577328853,2.82517418850631,2.47191116903221,1.38173637221391,3.63507814268803,0.764705882352941,0.428571428571429,1,0.5
2015,1417,72,25.7272727272727,58.3939393939394,6.21212121212121,17.0909090909091,14.3333333333333,21.2121212121212,12.3030303030303,25.6666666666667,13.9090909090909,11.8787878787879,6.84848484848485,3.72727272727273,17.8787878787879,20,13,16.5944267752761,6.2663422707785,7.87376733979435,2.67812406076501,4.14852109464653,6.60334511188584,9.14384210738836,4.0734264483728,5.66605388843653,5.3289517986868,3.55982422106043,3.80888116873916,1.79012442431957,3.862945571044,0.928571428571429,0.428571428571429,0.333333333333333,0.4
2015,1425,66.96875,24.59375,58.21875,5.3125,16.15625,12.46875,19.65625,11.4375,24.46875,12.40625,13.96875,6.5,4.15625,17.65625,12,20,10.9175336190268,4.54979173575117,7.36046270898254,2.70528157260881,4.70490049944496,5.36406426917789,6.98666644863744,4.42819048458193,4.97078156378237,3.49062685007315,4.0280017858855,2.1552636243213,2.2448417574807,3.81515970155734,0.619047619047619,0.4,0.4,0.4
2015,1449,68.6451612903226,24.6774193548387,56.3548387096774,6.2258064516129,18.6774193548387,13.0645161290323,19.1290322580645,10.6129032258065,24.2903225806452,13.2903225806452,11.6451612903226,4.90322580645161,4.93548387096774,17.258064516129,16,15,11.9681476904233,4.93549792674926,6.46811867081804,2.69208317627019,5.15355603296852,5.11165650822358,7.30635310527247,3.41250073850872,6.2246475048102,4.06770654781534,3.56415849906421,2.15026880040113,3.1510366957661,3.8898821056298,0.65,0.461538461538462,0.666666666666667,0.5
2015,1102,64.7241379310345,23.6206896551724,50.7586206896552,7.17241379310345,20.2413793103448,10.3103448275862,15.6551724137931,8.79310344827586,20.7931034482759,14.8965517241379,11.7241379310345,6.31034482758621,1.96551724137931,17.8275862068966,12,17,11.3982973406562,4.32941593803737,6.67433877096126,3.07139993113007,4.91829799548724,4.97926736059391,6.27509739292072,4.03005946734596,3.99445428370767,4.7685339734721,3.72152572133813,2.46552585344185,1.88002201014262,3.28491101768201,0.722222222222222,0.352941176470588,0.666666666666667,0.4
2015,1217,63.1111111111111,22.037037037037,51.5555555555556,4.66666666666667,13.6666666666667,14.3703703703704,20.1481481481481,10.4074074074074,23.7037037037037,12.5555555555556,11.5555555555556,6.66666666666667,4.51851851851852,15.8888888888889,20,7,12.1475965756236,4.70254825748339,4.70133641665475,1.79743406854583,3.9807227793648,4.90014244807189,6.50268408312293,3.96386815021018,4.81835285305302,4.29967202088479,4.09815468166732,2.52677964702413,2.63658243784771,3.30888469861341,0.866666666666667,0.6,0.666666666666667,0.615384615384615
2015,1274,68.3939393939394,23.3636363636364,53.8484848484849,7.90909090909091,21.9090909090909,13.7575757575758,18.6666666666667,9.54545454545454,24.3030303030303,13.1212121212121,10.0909090909091,5.78787878787879,3.15151515151515,15.5151515151515,21,12,11.797614679299,4.19686029832259,5.6409286254637,2.56616976693423,4.28925719358577,6.41302533437955,7.55672989239834,2.86237345889418,4.38381147294258,3.78943907258693,2.57831869107123,2.67812406076501,2.06338938583481,4.07063579279401,0.684210526315789,0.6,0.5,0.571428571428571
2015,1278,73.125,26.5,57.875,7.25,19.46875,12.875,19.0625,10.4375,22.09375,15.34375,12.15625,9.3125,3.34375,18.15625,17,15,13.7483136795848,5.14938142229317,5.54017584442017,2.06350781828638,4.1347026651299,5.42247414068999,7.51745281157079,3.14116785350146,4.21486903328466,5.42758411771192,3.65539261383648,3.98737928323694,1.78902343157089,4.57277620905118,0.684210526315789,0.461538461538462,0.5,0.470588235294118
2015,1313,69.0645161290323,24.3870967741935,52.4516129032258,5.29032258064516,15.6774193548387,15,22.7741935483871,10.8709677419355,25.0645161290323,12.8064516129032,13.7096774193548,4.83870967741935,5.12903225806452,20.2258064516129,18,13,12.4604319985865,5.11649241411105,6.0544127690879,2.66074611574895,4.50471676338031,5.40986752764489,7.49092641097372,3.37383990416332,6.03840753770378,4.80568659568162,4.39085070259433,2.13067710980255,2.30567322755374,4.2872654642896,0.8125,0.4,0.666666666666667,0.444444444444444
2015,1345,70,24.3030303030303,53.6060606060606,5.78787878787879,17.3030303030303,15.6060606060606,22.7878787878788,11.7575757575758,24.5454545454545,14.9090909090909,13.0909090909091,5.45454545454545,5.33333333333333,18.9090909090909,21,12,10.7470926301023,3.81186345903195,6.8096411154489,2.61913124620522,4.81848555360531,7.26265875015563,9.49920251836166,3.80813523123772,4.46577897103986,4.04941073154197,3.33882124000781,2.33306275487433,2.60608262851865,3.67732610366925,0.8125,0.5,0.4,0.470588235294118
2015,1354,57.8387096774194,20.7096774193548,55.258064516129,5.51612903225806,18.2903225806452,10.9032258064516,18.1290322580645,11.5483870967742,22.3870967741935,10.4193548387097,12.6129032258065,5.83870967741935,3.03225806451613,17.9677419354839,9,22,9.84580037103315,4.32198679920163,8.46548971584233,2.58032256048135,6.19781439104193,4.63576558732699,6.9413828376574,3.37479589187672,5.28947016473823,3.73964520196223,4.1607484851874,2.94501583689628,2.08939976975433,2.72621680438591,0.722222222222222,0.3,0.4,0.32
2015,1173,68.2121212121212,22.7272727272727,49.0909090909091,6.45454545454545,18.3333333333333,16.3030303030303,23.9090909090909,7.42424242424242,24.1212121212121,13.8181818181818,11.4848484848485,6.96969696969697,2.54545454545455,15.9090909090909,25,8,10.4903454892986,3.92326974022249,4.88213347551327,3.13339780720256,4.9476425362658,5.46285667305148,7.73532334635904,2.69293407631786,4.68213076332224,4.20159601709982,2.4124833175746,2.83377893109237,1.43811745632331,3.56514056843868,1,0.5,0.5,0.5
2015,1185,68.2333333333333,22.5666666666667,55.0333333333333,6.6,20.9333333333333,16.5,23.2,10.8,24.4666666666667,10.3666666666667,12,8.16666666666667,4.16666666666667,19.7333333333333,17,13,11.7464105546988,4.63631343837435,7.37882961158351,2.38674500609888,4.07628408652083,5.70390066170692,8.08318817265086,3.84528372120338,4.81902360502074,3.87283495319806,3.85960512541606,3.49465930788123,3.01814436405863,4.63817245023952,0.8125,0.4,0.666666666666667,0.444444444444444
2015,1226,63.6428571428571,23.0714285714286,52.9642857142857,4.75,13.6071428571429,12.75,19.5714285714286,10.1428571428571,22.1071428571429,10.8214285714286,11.9642857142857,6.67857142857143,2.57142857142857,17.6785714285714,5,23,10.5697481861952,3.93397896234722,6.93612199718174,2.27099260399663,4.3660244287188,5.16128752240067,6.52873177763788,4.50279160911676,3.1427669539729,2.81600677909237,3.65637082624939,2.77626943175045,1.66507860850074,3.5803328153655,0.65,0.3,0.5,0.333333333333333
2015,1235,78.3636363636364,27.7575757575758,57.8181818181818,7.78787878787879,21.3030303030303,15.0606060606061,21.6363636363636,9.51515151515152,26.3636363636364,16.1818181818182,11.030303030303,6.33333333333333,3.75757575757576,15.5151515151515,25,8,9.57476560358719,3.72517032354145,5.71978225904703,3.00788106228429,5.25288521008246,5.8145259584262,7.59036470557485,3.83341567763995,4.56082628080004,4.99658974610775,3.29284117902808,3.27554066783892,2.00047342881477,3.89808616600195,0.928571428571429,0.545454545454545,0.5,0.533333333333333
2015,1353,59.3125,21.46875,54.71875,4.75,16.09375,11.625,17.8125,11.21875,23.71875,10.71875,13.03125,5.5625,3.6875,16.5625,10,22,12.0441057729899,4.55776101653772,6.08665581680598,1.91765986421959,4.08268866976084,5.43435902977675,6.43797954681135,4.21773808055088,4.42306546012108,3.15445793104135,3.97154698875274,2.46180500262871,2.20611320740142,3.64503639523402,0.565217391304348,0.375,0.5,0.4
2015,1355,72.0322580645161,24.1612903225806,53.9354838709677,7.90322580645161,20.9677419354839,15.8064516129032,22.1935483870968,9.54838709677419,25.8387096774194,11.7741935483871,11.5483870967742,5.25806451612903,3.70967741935484,19.6129032258065,21,10,9.23935016101508,3.7157033806405,7.50970697995143,2.67525498734454,5.36956777259736,6.00232929696858,7.69597017855756,3.90588197191039,5.00730648947814,3.46130685742977,3.16057705361346,2.58157241405936,2.35504491658647,3.99731092406582,1,0.428571428571429,0.5,0.444444444444444
2015,1386,61.6774193548387,22.1935483870968,54.9677419354839,5.38709677419355,18.0322580645161,11.9032258064516,19.3548387096774,11.3548387096774,24.0967741935484,12.7096774193548,12.4838709677419,6.61290322580645,4.35483870967742,16.8709677419355,13,18,9.55122015512222,3.6001792070091,5.47408361261038,2.27563059912102,4.63669329707959,5.02231579194085,7.17192855093976,3.498079350127,4.31551340097311,3.30850971876157,3.86325396302077,2.64168405068735,1.81747786959061,3.28371675071476,0.722222222222222,0.352941176470588,0.5,0.380952380952381
2015,1144,61.8965517241379,21.2413793103448,50.7586206896552,8.06896551724138,22.4137931034483,11.3448275862069,18.2068965517241,9.13793103448276,20.4827586206897,12.2413793103448,12.6206896551724,6.62068965517241,2.82758620689655,18.2413793103448,7,22,7.43709249825402,3.36637970455962,5.32282935244696,2.82755616949082,6.28215864503431,4.21964675289435,5.53159309489479,3.65204578608283,4.81530810210796,3.48112433000966,3.46836512643152,2.51302028164529,1.75395401302399,3.19212392811022,0.684210526315789,0.285714285714286,0.666666666666667,0.333333333333333
2015,1148,59.1612903225806,21.741935483871,54.0322580645161,4.70967741935484,14.6451612903226,10.9677419354839,15.4516129032258,10.7096774193548,23.0322580645161,10.9677419354839,13.7096774193548,4.93548387096774,3.51612903225806,13.8387096774194,5,26,8.69136266337083,3.72350857781102,6.88710810605701,2.13219055413436,3.97951745061948,5.39434191826795,6.72725159173452,3.75227529540053,4.50543280176087,3.56355506919464,3.88324218823306,2.96575436014704,2.01446382844891,3.77797806764014,0.590909090909091,0.315789473684211,0.333333333333333,0.32
2015,1161,71.5625,24.34375,55.46875,7.15625,20.34375,15.71875,23,11.875,25.53125,14.53125,10.59375,5.53125,3.34375,16.84375,26,6,12.077538469567,4.85007066792546,5.86946376074592,3.25387486128511,4.59037826117251,5.53717276758316,7.16172622910463,2.87087712796472,3.5739593567738,5.21773881936388,3.65318575068833,2.52707117226196,2.26629404748753,3.4464509562082,0.928571428571429,0.6,0.666666666666667,0.615384615384615
2015,1171,62.9642857142857,22.5,51.6428571428571,5.85714285714286,16.6785714285714,12.1071428571429,18.75,10.2857142857143,22.4285714285714,12.2857142857143,12.8214285714286,7.60714285714286,3.5,19.2142857142857,14,14,9.58193571589228,3.63623737154524,6.95069559915907,2.41468172451109,4.14598039541354,5.13044136224444,6.75839669788079,3.34284357614938,4.30700180523117,3.26436588881894,3.82054457460724,3.42473881906869,1.91485421551268,4.3915503282684,0.764705882352941,0.375,1,0.444444444444444
